ident_a,ident_b,p_val,avg_logFC,pct.1,pct.2,p_val_adj,use.rownames
CD28,Zeta,4.37112331380963e-25,-0.433630063011553,0.866,0.851,9.52467770079118e-21,TRUE
CD28,Zeta,4.54611275349502e-25,0.204783047571617,0.932,0.836,9.90597968986565e-21,TRUE
CD28,Zeta,8.00402015272384e-25,0.223891016687222,0.944,0.859,1.74407599127852e-20,TRUE
CD28,Zeta,9.97687891614789e-25,0.231083501569593,0.794,0.542,2.17396191582863e-20,TRUE
CD28,Zeta,1.34792912961589e-24,0.213369408431366,0.968,0.885,2.93713757343303e-20,TRUE
CD28,Zeta,1.74909723876036e-24,-0.297514385176662,0.279,0.476,3.81128288325882e-20,TRUE
CD28,Zeta,1.97520180334252e-24,0.249667456297872,0.406,0.193,4.30396472948336e-20,TRUE
CD28,Zeta,4.88963327187079e-24,0.206769426924357,0.89,0.722,1.06545108994064e-19,TRUE
CD28,Zeta,5.41525989807085e-24,-0.342424884794782,0.253,0.447,1.17998513178964e-19,TRUE
CD28,Zeta,5.63586166192558e-24,0.212295140197208,0.918,0.81,1.22805425613358e-19,TRUE
CD28,Zeta,7.98237071748764e-24,-0.2911026157762,0.278,0.465,1.73935857934056e-19,TRUE
CD28,Zeta,8.78188501381866e-24,0.211894247141834,0.809,0.613,1.91357274451109e-19,TRUE
CD28,Zeta,9.01876889470565e-24,0.261667053266519,0.632,0.387,1.96518974215636e-19,TRUE
CD28,Zeta,9.0642443598808e-24,-0.37024919498007,1,1,1.97509884601803e-19,TRUE
CD28,Zeta,9.12445009808654e-24,-0.328659345355965,0.82,0.839,1.98821767637306e-19,TRUE
CD28,Zeta,1.09311914376436e-23,0.237280282681174,0.955,0.865,2.38190661426253e-19,TRUE
CD28,Zeta,1.64480062970737e-23,-0.276291181042629,0.933,0.924,3.58402057213236e-19,TRUE
CD28,Zeta,2.49144312199188e-23,0.207368751903228,0.951,0.848,5.42885456282031e-19,TRUE
CD28,Zeta,3.35707130761112e-23,0.207840831525956,0.611,0.379,7.31505837928463e-19,TRUE
CD28,Zeta,3.70940922429308e-23,-0.247909565447523,0.944,0.908,8.08280269973462e-19,TRUE
CD28,Zeta,3.82604984664592e-23,0.218168652015528,0.93,0.79,8.33696261584147e-19,TRUE
CD28,Zeta,5.87115164992108e-23,0.21372899567403,0.275,0.101,1.2793239445178e-18,TRUE
CD28,Zeta,6.8961199889571e-23,0.203433324742074,0.849,0.662,1.50266454559375e-18,TRUE
CD28,Zeta,7.85889443592437e-23,0.209218599406649,0.81,0.595,1.71245309758792e-18,TRUE
CD28,Zeta,8.73945558166976e-23,0.201525151060659,0.842,0.664,1.90432737124584e-18,TRUE
CD28,Zeta,9.75736570023692e-23,0.202578192766647,0.949,0.849,2.12612998608163e-18,TRUE
CD28,Zeta,9.88463098782361e-23,0.208512305256044,0.844,0.628,2.15386109224676e-18,TRUE
CD28,Zeta,1.71770156507875e-22,-0.29563983202282,0.648,0.707,3.7428717103066e-18,TRUE
CD28,Zeta,2.59709171447056e-22,0.200642884783184,0.845,0.65,5.65906284583136e-18,TRUE
CD28,Zeta,4.21493838393859e-22,-0.31355134859906,0.959,0.946,9.18435073860219e-18,TRUE
CD28,Zeta,6.22025145337147e-22,0.201117073105109,0.932,0.774,1.35539279168964e-17,TRUE
CD28,Zeta,7.3880980309168e-22,0.214245545372998,0.889,0.706,1.60986656093677e-17,TRUE
CD28,Zeta,9.4094952223233e-22,0.205125003819326,0.761,0.526,2.05032900894425e-17,TRUE
CD28,Zeta,1.56338669112472e-21,-0.273329225420441,0.734,0.782,3.40661959996076e-17,TRUE
CD28,Zeta,1.78168237582117e-21,0.21596735570999,0.933,0.852,3.88228589691433e-17,TRUE
CD28,Zeta,1.79995175577092e-21,0.206102595472424,0.849,0.634,3.92209487582483e-17,TRUE
CD28,Zeta,3.36675560606578e-21,0.220180736101006,0.957,0.88,7.33616046561734e-17,TRUE
CD28,Zeta,4.04197432274684e-21,0.21422269990795,0.742,0.506,8.80746204926537e-17,TRUE
CD28,Zeta,4.65723246561268e-21,-0.26245291558743,0.939,0.923,1.014810954257e-16,TRUE
CD28,Zeta,5.9530225556973e-21,0.202161485319179,0.96,0.862,1.29716361488644e-16,TRUE
CD28,Zeta,6.81152745803529e-21,0.204946891813463,0.882,0.695,1.48423183310589e-16,TRUE
CD28,Zeta,7.09251104548161e-21,0.22101020255872,0.902,0.8,1.54545815681044e-16,TRUE
CD28,Zeta,9.93938835170765e-21,-0.257726269140566,0.233,0.41,2.1657927218371e-16,TRUE
CD28,Zeta,1.2623114241824e-20,0.208991246783097,0.854,0.607,2.75057659329346e-16,TRUE
CD28,Zeta,3.31428552948531e-20,-0.284153237961111,0.36,0.513,7.2218281687485e-16,TRUE
CD28,Zeta,3.49080149227172e-20,0.256592118900886,0.933,0.803,7.60645645166008e-16,TRUE
CD28,Zeta,1.2656508326274e-19,-0.283415809366321,0.813,0.818,2.75785316429511e-15,TRUE
CD28,Zeta,2.02747234170311e-19,-0.270487551418023,0.866,0.844,4.41786223257107e-15,TRUE
CD28,Zeta,3.50747541546566e-19,0.256615625012323,0.428,0.234,7.64278893029967e-15,TRUE
CD28,Zeta,3.56974064767735e-19,0.200478313901646,0.964,0.874,7.77846487128895e-15,TRUE
CD28,Zeta,4.04942260582902e-19,-0.291524589128299,0.955,0.875,8.82369185810144e-15,TRUE
CD28,Zeta,4.49421424988526e-19,0.202626454670521,0.846,0.656,9.79289285049998e-15,TRUE
CD28,Zeta,1.7861813292331e-18,-0.267533562396959,0.825,0.819,3.89208911639893e-14,TRUE
CD28,Zeta,2.19800605620321e-18,-0.276345859658019,0.532,0.626,4.7894551964668e-14,TRUE
CD28,Zeta,2.43726510415085e-18,-0.289331160780398,0.533,0.626,5.31080066194469e-14,TRUE
CD28,Zeta,3.27037027679625e-18,-0.310393214188505,0.767,0.76,7.12613683313902e-14,TRUE
CD28,Zeta,4.55769486557307e-18,0.23278380986746,0.873,0.723,9.93121711208373e-14,TRUE
CD28,Zeta,6.48995016215441e-18,-0.271487546282457,0.572,0.641,1.41416014033345e-13,TRUE
CD28,Zeta,1.01795020431016e-17,-0.261161871091487,0.88,0.893,2.21811349519184e-13,TRUE
CD28,Zeta,1.19729606203286e-17,-0.411892306653244,0.689,0.754,2.60890811916961e-13,TRUE
CD28,Zeta,1.28606577299144e-17,-0.434522369399973,0.93,0.914,2.80233731934836e-13,TRUE
